Time(s),AnalogIn-1,AnalogIn-2,AnalogIn-3,AnalogIn-4,Sequence,TTL-1,TTL-2,TTL-3,TTL-4,AnalogOut-1,AnalogOut-2,AnalogOut-3,AnalogOut-4
30.5964,1.44566,6.1887,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.599,1.44566,6.20273,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6017,1.44566,6.17985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6044,1.44566,6.16413,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6071,1.44566,6.16077,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6098,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6125,1.44566,6.17512,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6152,1.44566,6.18992,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6178,1.44566,6.18931,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6205,1.44566,6.1626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6232,1.44566,6.15497,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6259,1.44566,6.16855,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6286,1.44566,6.17725,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6313,1.44566,6.19236,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.634,1.44566,6.18961,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6366,1.44566,6.17954,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6393,1.44566,6.15894,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.642,1.44566,6.15513,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6447,1.44566,6.18381,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6474,1.44566,6.19633,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6501,1.44566,6.20167,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6528,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6554,1.44566,6.15314,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.6581,1.44566,6.1626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6608,1.44566,6.18,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6635,1.44566,6.18809,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6662,1.44566,6.2122,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6689,1.44566,6.17862,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6716,1.44566,6.16932,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6743,1.44566,6.14887,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6769,1.44566,6.16947,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6796,1.44566,6.17679,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6823,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.685,1.44566,6.17893,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6877,1.44566,6.1655,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6904,1.44566,6.15696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6931,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6957,1.44566,6.18061,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.6984,1.44566,6.19938,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7011,1.44566,6.18122,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7038,1.44566,6.16611,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7065,1.44566,6.15482,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.7092,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7119,1.44566,6.18397,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7146,1.44566,6.19922,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7172,1.44566,6.18824,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7199,1.44566,6.16306,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7226,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7253,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.728,1.44566,6.17405,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7307,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7334,1.44566,6.19022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.736,1.44566,6.17786,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7387,1.44566,6.16169,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7414,1.44566,6.15314,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7441,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7468,1.44566,6.17588,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.7495,1.44566,6.19999,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7522,1.44566,6.17374,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7548,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7575,1.44566,6.15833,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7602,1.44566,6.16565,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7629,1.44566,6.18458,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7656,1.44566,6.19083,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7683,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.771,1.44566,6.17252,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7736,1.44566,6.15635,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7763,1.44566,6.16352,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.779,1.44566,6.1745,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7817,1.44566,6.18824,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.7844,1.44566,6.18519,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7871,1.44566,6.1507,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7898,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7925,1.44566,6.16306,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7951,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.7978,1.44566,6.18198,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8005,1.44566,6.19541,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8032,1.44566,6.17557,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8059,1.44566,6.14841,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8086,1.44566,6.16276,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8113,1.44566,6.17023,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8139,1.44566,6.18259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8166,1.44566,6.19587,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8193,1.44566,6.17801,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.822,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8247,1.44566,6.15131,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.8274,1.44566,6.17985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8301,1.44566,6.18488,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8327,1.44566,6.20472,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8354,1.44566,6.18366,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8381,1.44566,6.15818,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8408,1.44566,6.15192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8435,1.44566,6.17496,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8462,1.44566,6.17145,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8489,1.44566,6.18702,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8515,1.44566,6.18076,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8542,1.44566,6.16352,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8569,1.44566,6.15787,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8596,1.44566,6.16337,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8623,1.44566,6.17939,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.865,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8677,1.44566,6.18351,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8703,1.44566,6.171,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.873,1.44566,6.1449,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.8757,1.44566,6.16672,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.8784,1.44566,6.17496,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.8811,1.44566,6.19495,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8838,1.44566,6.19556,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8865,1.44566,6.16382,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8892,1.44566,6.15207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8918,1.44566,6.16688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8945,1.44566,6.17344,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.8972,1.44566,6.19053,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.8999,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9026,1.44566,6.17252,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9053,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.908,1.44566,6.15314,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9106,1.44566,6.17283,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9133,1.44566,6.17939,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.916,1.44566,6.20411,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9187,1.44566,6.18473,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9214,1.44566,6.16214,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9241,1.44566,6.15452,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9268,1.44566,6.1652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9295,1.44566,6.18,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9321,1.44566,6.20884,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9348,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9375,1.44566,6.1626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9402,1.44566,6.16993,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9429,1.44566,6.17115,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9456,1.44566,6.18564,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9483,1.44566,6.20014,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9509,1.44566,6.18686,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9536,1.44566,6.17267,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9563,1.44566,6.16504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.959,1.44566,6.16932,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9617,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9644,1.44566,6.20182,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9671,1.44566,6.19022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9697,1.44566,6.16977,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9724,1.44566,6.15482,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9751,1.44566,6.16169,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9778,1.44566,6.17832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9805,1.44566,6.18442,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9832,1.44566,6.19556,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9859,1.44566,6.17038,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9885,1.44566,6.15726,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9912,1.44566,6.16214,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9939,1.44566,6.17939,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
30.9966,1.44566,6.18076,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
30.9993,1.44566,6.20273,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.002,1.44566,6.18641,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0047,1.44566,6.16123,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0074,1.44566,6.14399,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.01,1.44566,6.1681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0127,1.44566,6.18671,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0154,1.44566,6.19007,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0181,1.44566,6.18793,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0208,1.44566,6.15741,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0235,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0262,1.44566,6.16153,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0288,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0315,1.44566,6.19617,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0342,1.44566,6.19816,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0369,1.44566,6.16459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0396,1.44566,6.15726,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0423,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.045,1.44566,6.17542,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0476,1.44566,6.19678,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0503,1.44566,6.18915,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.053,1.44566,6.1655,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0557,1.44566,6.15131,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0584,1.44566,6.15955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0611,1.44566,6.18168,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0638,1.44566,6.17725,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0664,1.44566,6.1948,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0691,1.44566,6.18763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0718,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0745,1.44566,6.14948,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0772,1.44566,6.17603,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0799,1.44566,6.18015,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0826,1.44566,6.20472,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0852,1.44566,6.17145,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0879,1.44566,6.1565,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0906,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.0933,1.44566,6.1655,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.096,1.44566,6.18488,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.0987,1.44566,6.1948,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.1014,1.44566,6.18107,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1041,1.44566,6.16504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1067,1.44566,6.15665,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1094,1.44566,6.16413,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.1121,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1148,1.44566,6.20487,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1175,1.44566,6.1803,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1202,1.44566,6.16733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1229,1.44566,6.14948,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1255,1.44566,6.16382,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1282,1.44566,6.1832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1309,1.44566,6.19236,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1336,1.44566,6.18854,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1363,1.44566,6.17618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.139,1.44566,6.16138,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1417,1.44566,6.14643,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1444,1.44566,6.17237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.147,1.44566,6.1887,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1497,1.44566,6.19907,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1524,1.44566,6.18061,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1551,1.44566,6.16413,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1578,1.44566,6.15925,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1605,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1632,1.44566,6.18244,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1658,1.44566,6.19648,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1685,1.44566,6.18305,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1712,1.44566,6.17145,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1739,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1766,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1793,1.44566,6.17618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.182,1.44566,6.20151,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1846,1.44566,6.1916,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1873,1.44566,6.1623,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.19,1.44566,6.16184,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1927,1.44566,6.16626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1954,1.44566,6.17786,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.1981,1.44566,6.19709,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2008,1.44566,6.19556,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2034,1.44566,6.17298,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2061,1.44566,6.15604,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2088,1.44566,6.14963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2115,1.44566,6.17679,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2142,1.44566,6.20029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2169,1.44566,6.19724,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2196,1.44566,6.171,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2223,1.44566,6.1594,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2249,1.44566,6.16459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2276,1.44566,6.17359,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2303,1.44566,6.18595,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.233,1.44566,6.17985,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.2357,1.44566,6.18183,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2384,1.44566,6.16474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2411,1.44566,6.14917,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2437,1.44566,6.17542,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2464,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2491,1.44566,6.20853,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2518,1.44566,6.18458,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.2545,1.44566,6.14994,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2572,1.44566,6.15589,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.2599,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2625,1.44566,6.18976,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.2652,1.44566,6.19266,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2679,1.44566,6.18046,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2706,1.44566,6.16214,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2733,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.276,1.44566,6.16001,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2787,1.44566,6.18015,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2813,1.44566,6.20151,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.284,1.44566,6.18274,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.2867,1.44566,6.1594,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2894,1.44566,6.14017,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2921,1.44566,6.15955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2948,1.44566,6.171,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.2975,1.44566,6.19312,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3001,1.44566,6.18961,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3028,1.44566,6.15741,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3055,1.44566,6.16672,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3082,1.44566,6.15055,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.3109,1.44566,6.18213,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3136,1.44566,6.19663,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3163,1.44566,6.19373,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.319,1.44566,6.17405,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3216,1.44566,6.15284,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3243,1.44566,6.14566,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.327,1.44566,6.16688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3297,1.44566,6.17985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3324,1.44566,6.20563,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3351,1.44566,6.17878,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3378,1.44566,6.17054,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3404,1.44566,6.15802,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3431,1.44566,6.16306,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3458,1.44566,6.17023,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3485,1.44566,6.19617,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3512,1.44566,6.19297,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3539,1.44566,6.171,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3566,1.44566,6.14505,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3593,1.44566,6.16184,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3619,1.44566,6.18122,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3646,1.44566,6.20502,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3673,1.44566,6.18274,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.37,1.44566,6.16825,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
31.3727,1.44566,6.15543,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3754,1.44566,6.15253,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3781,1.44566,6.16352,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3807,1.44566,6.19465,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.3834,1.44566,6.189,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.3861,1.44566,6.17206,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3888,1.44566,6.1594,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3915,1.44566,6.14673,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3942,1.44566,6.1626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3969,1.44566,6.18442,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.3995,1.44566,6.19648,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.4022,1.44566,6.17283,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4049,1.44566,6.15696,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
31.4076,1.44566,6.15406,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4103,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.413,1.44566,6.18641,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4157,1.44566,6.19556,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4183,1.44566,6.18198,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.421,1.44566,6.16352,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4237,1.44566,6.15558,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4264,1.44566,6.17267,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4291,1.44566,6.18107,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4318,1.44566,6.2009,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4345,1.44566,6.18793,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4372,1.44566,6.16855,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4398,1.44566,6.1568,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
31.4425,1.44566,6.16688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
