time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
13.64142, 0.34895, 0.37340, 0.36550, 0.40754, 0.41764, 0.42912, 0.47504, 0.40710, 0.31196, 0.39903, 0.44029, 0.33364, 0.32498, 0.39078, 0.33736, 0.38416, 
13.65334, 0.39384, 0.38143, 0.38892, 0.39381, 0.40377, 0.44821, 0.38601, 0.41903, 0.40943, 0.34385, 0.33955, 0.34435, 0.32431, 0.36575, 0.34786, 0.37934, 
13.66526, 0.42689, 0.34958, 0.39936, 0.46319, 0.39798, 0.41677, 0.37553, 0.35566, 0.45848, 0.33631, 0.35648, 0.39115, 0.33968, 0.38713, 0.31815, 0.38482, 
13.67719, 0.39365, 0.37508, 0.35821, 0.45775, 0.35804, 0.44210, 0.41092, 0.40796, 0.42394, 0.37065, 0.36304, 0.33067, 0.33548, 0.27159, 0.33918, 0.37589, 
13.68911, 0.39573, 0.41807, 0.37139, 0.41378, 0.46123, 0.52730, 0.42186, 0.41230, 0.37240, 0.37118, 0.43848, 0.36497, 0.34891, 0.36065, 0.44181, 0.40800, 
13.70103, 0.44413, 0.31442, 0.41602, 0.43439, 0.39541, 0.48513, 0.36688, 0.45319, 0.33311, 0.37194, 0.40848, 0.32965, 0.35299, 0.39159, 0.36702, 0.39096, 
13.71296, 0.42829, 0.37819, 0.38008, 0.39484, 0.43419, 0.53848, 0.44125, 0.39959, 0.38536, 0.35401, 0.39310, 0.31571, 0.31105, 0.34569, 0.38882, 0.39258, 
13.72488, 0.39598, 0.35932, 0.41498, 0.44931, 0.41252, 0.47392, 0.46108, 0.41121, 0.42017, 0.43418, 0.35551, 0.46083, 0.33805, 0.35253, 0.36037, 0.40666, 
13.73681, 0.32952, 0.35415, 0.35847, 0.38519, 0.42247, 0.45680, 0.40657, 0.37087, 0.36257, 0.41287, 0.34884, 0.37706, 0.31307, 0.37663, 0.35717, 0.37548, 
13.74873, 0.39868, 0.42622, 0.38981, 0.48077, 0.43596, 0.48483, 0.43742, 0.48482, 0.39775, 0.35368, 0.36041, 0.36498, 0.45409, 0.32569, 0.32495, 0.40800, 
13.76065, 0.35388, 0.37482, 0.38513, 0.43608, 0.43149, 0.43320, 0.41429, 0.36317, 0.38574, 0.34469, 0.33045, 0.41059, 0.36402, 0.47218, 0.36180, 0.39077, 
13.77258, 0.37800, 0.42482, 0.36643, 0.37523, 0.43931, 0.46193, 0.41588, 0.46940, 0.35807, 0.40502, 0.38592, 0.36201, 0.38534, 0.36040, 0.45244, 0.40268, 
13.78450, 0.35270, 0.42420, 0.40573, 0.43665, 0.45411, 0.57965, 0.41206, 0.38935, 0.36946, 0.33744, 0.37419, 0.33498, 0.34657, 0.36927, 0.38509, 0.39810, 
13.79643, 0.42136, 0.42116, 0.38441, 0.47502, 0.46703, 0.44607, 0.45505, 0.45104, 0.38040, 0.34205, 0.39097, 0.39335, 0.34488, 0.32205, 0.39887, 0.40625, 
13.80835, 0.40020, 0.38711, 0.38015, 0.41349, 0.46240, 0.47013, 0.37259, 0.46806, 0.36446, 0.35341, 0.37869, 0.50989, 0.33927, 0.38222, 0.39852, 0.40537, 
13.82027, 0.39859, 0.39099, 0.31870, 0.39924, 0.44907, 0.45374, 0.49977, 0.34383, 0.35932, 0.41672, 0.36187, 0.38599, 0.36531, 0.38407, 0.43459, 0.39745, 
13.83220, 0.36235, 0.41387, 0.39908, 0.38486, 0.37939, 0.50367, 0.41543, 0.46927, 0.36356, 0.37631, 0.34055, 0.33270, 0.49558, 0.39764, 0.41646, 0.40338, 
13.84412, 0.35940, 0.39067, 0.36809, 0.39284, 0.39612, 0.46255, 0.33641, 0.37458, 0.38937, 0.30913, 0.38906, 0.34664, 0.31314, 0.35006, 0.40389, 0.37213, 
13.85605, 0.35898, 0.40933, 0.34615, 0.39411, 0.43012, 0.43956, 0.38166, 0.43933, 0.32547, 0.45817, 0.38552, 0.36417, 0.32507, 0.37230, 0.46431, 0.39295, 
13.86797, 0.33563, 0.34870, 0.40763, 0.41547, 0.42486, 0.52715, 0.47576, 0.34514, 0.35087, 0.30439, 0.34971, 0.38568, 0.37080, 0.35471, 0.42588, 0.38816, 
13.87989, 0.33997, 0.34326, 0.42465, 0.42637, 0.42833, 0.45511, 0.44762, 0.37412, 0.42087, 0.31821, 0.40448, 0.43965, 0.34530, 0.40266, 0.39350, 0.39761, 
13.89182, 0.39886, 0.37678, 0.40304, 0.36263, 0.42600, 0.49459, 0.38330, 0.39114, 0.37226, 0.34538, 0.40141, 0.40355, 0.33504, 0.37046, 0.35945, 0.38826, 
13.90374, 0.36486, 0.38193, 0.39058, 0.40859, 0.40757, 0.46204, 0.40638, 0.45111, 0.30411, 0.34638, 0.30675, 0.33147, 0.34569, 0.35945, 0.40316, 0.37801, 
13.91566, 0.32474, 0.34530, 0.37100, 0.39585, 0.42024, 0.42927, 0.44534, 0.39992, 0.40755, 0.36852, 0.37169, 0.31577, 0.41592, 0.35612, 0.33318, 0.38003, 
13.92759, 0.40367, 0.36724, 0.36775, 0.42550, 0.41330, 0.43220, 0.48386, 0.43016, 0.40613, 0.35387, 0.33870, 0.41322, 0.35614, 0.40656, 0.44766, 0.40306, 
13.93951, 0.42946, 0.40547, 0.36664, 0.40930, 0.37755, 0.49164, 0.48243, 0.43461, 0.33760, 0.34427, 0.33682, 0.32527, 0.37933, 0.40858, 0.39629, 0.39502, 
13.95144, 0.41950, 0.40129, 0.36391, 0.36940, 0.42201, 0.43568, 0.37034, 0.42113, 0.35718, 0.37510, 0.35924, 0.38038, 0.42708, 0.34814, 0.36498, 0.38769, 
13.96336, 0.36427, 0.37510, 0.40341, 0.42015, 0.40523, 0.48040, 0.41194, 0.39754, 0.37164, 0.42709, 0.44537, 0.36508, 0.41242, 0.41691, 0.46619, 0.41085, 
13.97528, 0.41950, 0.37499, 0.44350, 0.38362, 0.41402, 0.52377, 0.42187, 0.39247, 0.38810, 0.32635, 0.39666, 0.37560, 0.30140, 0.39343, 0.39941, 0.39698, 
13.98721, 0.44484, 0.36910, 0.37460, 0.37533, 0.41703, 0.49610, 0.40347, 0.39452, 0.41038, 0.41304, 0.36011, 0.36194, 0.36030, 0.37917, 0.45131, 0.40075, 
13.99913, 0.39888, 0.35313, 0.40635, 0.42485, 0.44673, 0.51701, 0.44391, 0.43469, 0.34740, 0.37358, 0.35791, 0.40743, 0.42067, 0.41000, 0.31593, 0.40390, 
14.01106, 0.39114, 0.37546, 0.39314, 0.40605, 0.47464, 0.47528, 0.42755, 0.39433, 0.36560, 0.40459, 0.29850, 0.41310, 0.32207, 0.39524, 0.36030, 0.39313, 
14.02298, 0.41353, 0.37628, 0.37564, 0.40336, 0.43842, 0.51765, 0.41735, 0.37530, 0.31685, 0.36553, 0.36190, 0.38088, 0.32874, 0.38622, 0.34092, 0.38657, 
14.03490, 0.42871, 0.36956, 0.40017, 0.38088, 0.40620, 0.42744, 0.39343, 0.39843, 0.41717, 0.46749, 0.33250, 0.39179, 0.32702, 0.36328, 0.37499, 0.39194, 
14.04683, 0.42416, 0.40351, 0.37316, 0.39019, 0.39020, 0.54942, 0.43456, 0.41794, 0.40872, 0.39107, 0.34719, 0.47757, 0.33004, 0.35010, 0.32634, 0.40095, 
14.05875, 0.43203, 0.35804, 0.40908, 0.41227, 0.40398, 0.48390, 0.40136, 0.39205, 0.34402, 0.32396, 0.38975, 0.35781, 0.39267, 0.37233, 0.33502, 0.38722, 
14.07068, 0.41186, 0.34521, 0.38344, 0.39177, 0.45334, 0.46436, 0.35430, 0.42982, 0.37715, 0.40521, 0.34821, 0.34061, 0.33086, 0.33776, 0.39371, 0.38451, 
14.08260, 0.43632, 0.39233, 0.36103, 0.34650, 0.38201, 0.44201, 0.40546, 0.39879, 0.48703, 0.36940, 0.34708, 0.36580, 0.41791, 0.37296, 0.34923, 0.39159, 
14.09452, 0.40529, 0.30491, 0.45285, 0.40025, 0.40603, 0.41743, 0.35599, 0.38945, 0.32968, 0.39174, 0.41613, 0.36018, 0.36271, 0.35791, 0.37427, 0.38166, 
14.10645, 0.38873, 0.40944, 0.43231, 0.46120, 0.38076, 0.45405, 0.40449, 0.47387, 0.40144, 0.38710, 0.40807, 0.34114, 0.36935, 0.43292, 0.45668, 0.41344, 
14.11837, 0.42022, 0.34584, 0.38468, 0.38688, 0.45294, 0.47764, 0.43487, 0.36840, 0.41298, 0.35047, 0.39659, 0.38039, 0.33053, 0.34741, 0.32821, 0.38787, 
14.13029, 0.37406, 0.30659, 0.40489, 0.37901, 0.40561, 0.50864, 0.42017, 0.47643, 0.39723, 0.36163, 0.33434, 0.34790, 0.39855, 0.34442, 0.40859, 0.39120, 
14.14222, 0.38861, 0.40081, 0.35223, 0.36568, 0.43305, 0.54193, 0.49512, 0.33688, 0.37400, 0.47842, 0.35811, 0.44697, 0.33031, 0.34524, 0.33651, 0.39892, 
14.15414, 0.40133, 0.33563, 0.39049, 0.39865, 0.47181, 0.46050, 0.48896, 0.37872, 0.42907, 0.38287, 0.35478, 0.38821, 0.37061, 0.39308, 0.39157, 0.40242, 
14.16607, 0.38169, 0.35963, 0.36573, 0.38605, 0.43033, 0.51666, 0.35468, 0.38895, 0.37727, 0.33635, 0.26728, 0.34780, 0.37328, 0.35870, 0.41180, 0.37708, 
14.17799, 0.42431, 0.33760, 0.34133, 0.42294, 0.46204, 0.45316, 0.39744, 0.38686, 0.35118, 0.33100, 0.41813, 0.42625, 0.34149, 0.41171, 0.45198, 0.39716, 
14.18991, 0.40551, 0.36244, 0.38096, 0.35133, 0.41526, 0.40551, 0.38257, 0.38131, 0.51229, 0.35811, 0.34954, 0.35584, 0.34425, 0.34185, 0.37027, 0.38114, 
14.20184, 0.40806, 0.35869, 0.36861, 0.47184, 0.41774, 0.46959, 0.37940, 0.39813, 0.38901, 0.34570, 0.37595, 0.39680, 0.36178, 0.32611, 0.40704, 0.39163, 
14.21376, 0.41657, 0.32699, 0.39796, 0.40748, 0.40003, 0.45567, 0.35175, 0.46053, 0.39654, 0.43666, 0.34312, 0.36901, 0.37366, 0.37451, 0.36370, 0.39161, 
14.22569, 0.38506, 0.41447, 0.37832, 0.40672, 0.48318, 0.42389, 0.46774, 0.50648, 0.37493, 0.38341, 0.40675, 0.44016, 0.34755, 0.32998, 0.40851, 0.41048, 
14.23761, 0.39222, 0.39268, 0.39263, 0.38623, 0.45763, 0.48624, 0.38859, 0.38566, 0.40395, 0.36802, 0.40315, 0.44348, 0.33428, 0.39306, 0.38688, 0.40098, 
14.24953, 0.31507, 0.35377, 0.35396, 0.39319, 0.42710, 0.45020, 0.37967, 0.40114, 0.40508, 0.44624, 0.28999, 0.38580, 0.41033, 0.41479, 0.32442, 0.38338, 
14.26146, 0.43236, 0.37814, 0.36195, 0.39342, 0.38618, 0.48892, 0.38913, 0.40697, 0.38288, 0.36386, 0.38928, 0.52194, 0.36237, 0.36677, 0.32764, 0.39679, 
14.27338, 0.40032, 0.41327, 0.32534, 0.37002, 0.39267, 0.50387, 0.46025, 0.36897, 0.40216, 0.41183, 0.36140, 0.36771, 0.37575, 0.37624, 0.35441, 0.39228, 
14.28531, 0.38483, 0.39531, 0.33586, 0.36507, 0.42568, 0.47769, 0.38294, 0.46041, 0.43168, 0.33476, 0.35572, 0.38711, 0.37527, 0.37544, 0.42961, 0.39449, 
14.29723, 0.45137, 0.38322, 0.37770, 0.36864, 0.39079, 0.44955, 0.37220, 0.45204, 0.34788, 0.37133, 0.45621, 0.38690, 0.37651, 0.37334, 0.36685, 0.39497, 
14.30915, 0.42217, 0.40036, 0.36149, 0.36844, 0.39254, 0.42085, 0.41332, 0.40264, 0.38929, 0.46926, 0.35481, 0.41288, 0.37727, 0.40707, 0.30055, 0.39286, 
14.32108, 0.40726, 0.33982, 0.37690, 0.40380, 0.45501, 0.50391, 0.37727, 0.43526, 0.39754, 0.45343, 0.37238, 0.43727, 0.34551, 0.38556, 0.39132, 0.40548, 
14.33300, 0.36938, 0.34617, 0.39525, 0.39922, 0.41372, 0.43146, 0.38554, 0.40515, 0.42689, 0.34641, 0.34019, 0.38386, 0.33453, 0.38375, 0.33731, 0.37992, 
14.34493, 0.38149, 0.37798, 0.36903, 0.36132, 0.40712, 0.45903, 0.39574, 0.39575, 0.32951, 0.35685, 0.40964, 0.39815, 0.47098, 0.37863, 0.39355, 0.39232, 
14.35685, 0.35875, 0.34821, 0.33672, 0.39113, 0.40771, 0.43569, 0.39667, 0.36180, 0.43396, 0.36040, 0.37750, 0.39104, 0.36782, 0.33011, 0.37519, 0.37818, 
14.36877, 0.33204, 0.34101, 0.33863, 0.40433, 0.36125, 0.44553, 0.41797, 0.37320, 0.32637, 0.38412, 0.40125, 0.40117, 0.34897, 0.39968, 0.34237, 0.37453, 
14.38070, 0.35263, 0.39853, 0.41767, 0.44828, 0.38495, 0.46698, 0.37982, 0.37224, 0.35960, 0.33331, 0.35838, 0.32576, 0.40296, 0.39596, 0.31822, 0.38102, 
