time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
13.47448, 0.45049, 0.44931, 0.47625, 0.45584, 0.49945, 0.46980, 0.50238, 0.44555, 0.41455, 0.43709, 0.44072, 0.47319, 0.50585, 0.45575, 0.49266, 0.46459, 
13.48640, 0.48292, 0.43604, 0.46941, 0.44275, 0.53183, 0.47838, 0.47508, 0.48967, 0.48889, 0.49469, 0.44070, 0.43835, 0.44908, 0.41199, 0.38095, 0.46072, 
13.49833, 0.50346, 0.43394, 0.44215, 0.47852, 0.46545, 0.45541, 0.41718, 0.45173, 0.39765, 0.48442, 0.42013, 0.47607, 0.38702, 0.35882, 0.41746, 0.43929, 
13.51025, 0.43392, 0.52686, 0.50638, 0.37256, 0.41458, 0.47218, 0.47810, 0.38326, 0.43247, 0.50992, 0.44118, 0.46643, 0.43029, 0.42501, 0.42987, 0.44820, 
13.52218, 0.43228, 0.51502, 0.50409, 0.50568, 0.44816, 0.48846, 0.48201, 0.48054, 0.42814, 0.45445, 0.45146, 0.41054, 0.43291, 0.36316, 0.39284, 0.45265, 
13.53410, 0.45434, 0.44308, 0.45272, 0.43008, 0.47879, 0.48618, 0.45524, 0.45573, 0.42615, 0.44340, 0.39865, 0.44990, 0.45886, 0.38267, 0.45626, 0.44480, 
13.54602, 0.52514, 0.42236, 0.57377, 0.55216, 0.48269, 0.51195, 0.46024, 0.46152, 0.41495, 0.42741, 0.40621, 0.50040, 0.46795, 0.41689, 0.41909, 0.46952, 
13.55795, 0.49870, 0.42503, 0.43359, 0.48793, 0.44506, 0.48941, 0.39486, 0.46895, 0.46763, 0.44637, 0.42755, 0.40702, 0.36625, 0.43304, 0.42779, 0.44128, 
13.56987, 0.49911, 0.45282, 0.43987, 0.47109, 0.43563, 0.46545, 0.43698, 0.43653, 0.43488, 0.43174, 0.43058, 0.40384, 0.45075, 0.38770, 0.41099, 0.43920, 
13.58180, 0.37503, 0.56432, 0.43915, 0.45861, 0.43117, 0.49623, 0.42585, 0.50913, 0.44981, 0.39685, 0.44090, 0.44426, 0.44395, 0.33874, 0.41494, 0.44193, 
13.59372, 0.46428, 0.43247, 0.46988, 0.46164, 0.45719, 0.47265, 0.49121, 0.41076, 0.47721, 0.44075, 0.45245, 0.38639, 0.41107, 0.43092, 0.46834, 0.44848, 
13.60564, 0.41804, 0.45027, 0.44847, 0.49614, 0.47510, 0.47620, 0.50543, 0.43728, 0.49638, 0.39471, 0.41978, 0.43056, 0.44174, 0.45964, 0.48190, 0.45544, 
13.61757, 0.47386, 0.53100, 0.53012, 0.43215, 0.50116, 0.51393, 0.42624, 0.43872, 0.50024, 0.42639, 0.45742, 0.48319, 0.42964, 0.46104, 0.46038, 0.47103, 
13.62949, 0.52871, 0.42264, 0.49926, 0.43977, 0.52190, 0.51787, 0.43666, 0.51267, 0.43531, 0.43592, 0.39219, 0.48035, 0.48567, 0.44723, 0.42657, 0.46551, 
13.64142, 0.43158, 0.45254, 0.46766, 0.53444, 0.51344, 0.54964, 0.47266, 0.46174, 0.46238, 0.39904, 0.44636, 0.45047, 0.47257, 0.40539, 0.47852, 0.46656, 
13.65334, 0.49088, 0.49640, 0.45905, 0.48857, 0.48044, 0.43639, 0.43497, 0.47685, 0.50221, 0.45380, 0.43845, 0.48619, 0.35730, 0.52483, 0.47077, 0.46647, 
13.66526, 0.48818, 0.51874, 0.43707, 0.51387, 0.45264, 0.46669, 0.43189, 0.51154, 0.50635, 0.41700, 0.43648, 0.38312, 0.41735, 0.44627, 0.39455, 0.45478, 
13.67719, 0.51121, 0.48964, 0.40076, 0.46262, 0.46736, 0.42801, 0.50122, 0.43895, 0.40828, 0.49543, 0.50072, 0.50375, 0.43733, 0.49935, 0.44718, 0.46612, 
13.68911, 0.51426, 0.50415, 0.50726, 0.44766, 0.48477, 0.46707, 0.43298, 0.44774, 0.43259, 0.39566, 0.43710, 0.47686, 0.40687, 0.38732, 0.38084, 0.44821, 
13.70103, 0.48789, 0.48013, 0.43266, 0.49663, 0.45726, 0.47081, 0.48086, 0.42828, 0.39829, 0.51107, 0.39220, 0.43942, 0.44349, 0.42812, 0.44939, 0.45310, 
13.71296, 0.43105, 0.47354, 0.57583, 0.49288, 0.48628, 0.52307, 0.52314, 0.43849, 0.50544, 0.36856, 0.36781, 0.50141, 0.43591, 0.50052, 0.39552, 0.46796, 
13.72488, 0.44040, 0.43727, 0.48909, 0.45318, 0.45780, 0.51601, 0.51772, 0.42370, 0.48961, 0.48919, 0.42413, 0.52510, 0.48178, 0.42846, 0.40367, 0.46514, 
13.73681, 0.40838, 0.56880, 0.50377, 0.49827, 0.49202, 0.48610, 0.39122, 0.47520, 0.41398, 0.39686, 0.46851, 0.47340, 0.42481, 0.40035, 0.41272, 0.45429, 
13.74873, 0.46208, 0.49109, 0.55693, 0.45589, 0.50790, 0.48537, 0.40664, 0.47970, 0.44925, 0.59434, 0.38974, 0.48353, 0.43408, 0.46515, 0.45657, 0.47455, 
13.76065, 0.50075, 0.44232, 0.45618, 0.50240, 0.45595, 0.46914, 0.37932, 0.46390, 0.42053, 0.43068, 0.43284, 0.46091, 0.37336, 0.39073, 0.44795, 0.44180, 
13.77258, 0.48859, 0.46600, 0.48724, 0.50975, 0.54130, 0.47050, 0.38987, 0.46709, 0.42232, 0.51849, 0.49300, 0.48359, 0.43275, 0.45613, 0.48601, 0.47418, 
13.78450, 0.44203, 0.44713, 0.48743, 0.50118, 0.46667, 0.45386, 0.48407, 0.43411, 0.47153, 0.41539, 0.41669, 0.46797, 0.50158, 0.46504, 0.44868, 0.46022, 
13.79643, 0.49126, 0.46605, 0.45005, 0.47062, 0.46536, 0.55127, 0.40295, 0.50480, 0.38163, 0.37613, 0.52998, 0.45578, 0.40943, 0.44026, 0.51964, 0.46101, 
13.80835, 0.48277, 0.50282, 0.44602, 0.45601, 0.50221, 0.46262, 0.45920, 0.45072, 0.40516, 0.50224, 0.45319, 0.43894, 0.43819, 0.49521, 0.34172, 0.45580, 
13.82027, 0.47584, 0.51760, 0.47058, 0.47505, 0.46665, 0.52412, 0.48417, 0.39885, 0.45557, 0.42476, 0.39108, 0.42615, 0.46586, 0.38198, 0.38992, 0.44988, 
13.83220, 0.49739, 0.45854, 0.50388, 0.39701, 0.45444, 0.48180, 0.45747, 0.43588, 0.48747, 0.43014, 0.44716, 0.42736, 0.38732, 0.49255, 0.45411, 0.45417, 
13.84412, 0.44569, 0.44618, 0.48330, 0.40572, 0.49870, 0.37731, 0.48961, 0.41086, 0.48680, 0.47781, 0.45595, 0.44062, 0.42589, 0.39099, 0.48232, 0.44785, 
13.85605, 0.46650, 0.48567, 0.50740, 0.38063, 0.39571, 0.55313, 0.42846, 0.40364, 0.43689, 0.44340, 0.38053, 0.41787, 0.43276, 0.48744, 0.44445, 0.44430, 
13.86797, 0.43958, 0.49623, 0.49928, 0.49091, 0.45816, 0.52680, 0.48845, 0.40514, 0.38358, 0.44764, 0.45228, 0.51411, 0.45191, 0.38698, 0.49348, 0.46230, 
13.87989, 0.41949, 0.46125, 0.43107, 0.54714, 0.51546, 0.46800, 0.40660, 0.43145, 0.51097, 0.41106, 0.50857, 0.45211, 0.42885, 0.47592, 0.37945, 0.45649, 
13.89182, 0.44860, 0.46956, 0.48986, 0.44425, 0.47074, 0.49071, 0.41599, 0.49791, 0.43226, 0.45398, 0.46697, 0.46397, 0.39433, 0.52820, 0.44891, 0.46108, 
13.90374, 0.46927, 0.46732, 0.43472, 0.46374, 0.38458, 0.49934, 0.41376, 0.38809, 0.37295, 0.41287, 0.42411, 0.43182, 0.45835, 0.47330, 0.39130, 0.43237, 
13.91566, 0.40897, 0.53450, 0.44191, 0.51531, 0.46477, 0.47861, 0.44697, 0.40442, 0.39168, 0.41958, 0.43861, 0.40227, 0.39196, 0.40702, 0.47136, 0.44120, 
13.92759, 0.46661, 0.42428, 0.43535, 0.45027, 0.42235, 0.54325, 0.44664, 0.42790, 0.44803, 0.42772, 0.55746, 0.54488, 0.43238, 0.42392, 0.45218, 0.46021, 
13.93951, 0.46900, 0.44982, 0.45020, 0.43930, 0.45365, 0.50905, 0.41893, 0.48241, 0.48599, 0.40436, 0.35498, 0.44419, 0.42976, 0.36970, 0.47018, 0.44210, 
13.95144, 0.46536, 0.44379, 0.57920, 0.45063, 0.50940, 0.50354, 0.46868, 0.45464, 0.43356, 0.43935, 0.41971, 0.45633, 0.42081, 0.52564, 0.40184, 0.46483, 
13.96336, 0.40962, 0.54168, 0.51265, 0.57364, 0.50770, 0.44674, 0.40594, 0.38190, 0.46270, 0.48026, 0.40856, 0.52217, 0.37725, 0.45345, 0.43377, 0.46120, 
13.97528, 0.42741, 0.47760, 0.53083, 0.39042, 0.41711, 0.51665, 0.47282, 0.41446, 0.48022, 0.41899, 0.42470, 0.38554, 0.43895, 0.43282, 0.35588, 0.43896, 
13.98721, 0.47520, 0.53888, 0.49255, 0.48427, 0.46574, 0.46717, 0.42109, 0.43515, 0.46845, 0.43137, 0.42476, 0.45452, 0.42662, 0.41700, 0.40439, 0.45381, 
13.99913, 0.43328, 0.49217, 0.47475, 0.42568, 0.39407, 0.50263, 0.48721, 0.47735, 0.48096, 0.46656, 0.38868, 0.45116, 0.45600, 0.43660, 0.43859, 0.45371, 
14.01106, 0.43436, 0.42467, 0.42143, 0.43039, 0.47925, 0.50027, 0.43283, 0.44706, 0.42207, 0.47806, 0.41150, 0.45213, 0.44825, 0.37162, 0.52105, 0.44500, 
14.02298, 0.45269, 0.57161, 0.47348, 0.44871, 0.47470, 0.53173, 0.36778, 0.41288, 0.39064, 0.47962, 0.48975, 0.45717, 0.36847, 0.47746, 0.43928, 0.45573, 
14.03490, 0.46099, 0.44221, 0.48627, 0.45021, 0.45611, 0.50470, 0.44133, 0.50191, 0.44074, 0.45695, 0.47468, 0.43524, 0.42198, 0.48283, 0.35257, 0.45391, 
14.04683, 0.45856, 0.55580, 0.46498, 0.48904, 0.44753, 0.47121, 0.44202, 0.46464, 0.38834, 0.49959, 0.45527, 0.48133, 0.33941, 0.44649, 0.45859, 0.45752, 
14.05875, 0.42355, 0.45942, 0.38201, 0.45615, 0.44922, 0.49529, 0.44964, 0.50005, 0.42685, 0.44313, 0.47092, 0.41416, 0.45091, 0.36780, 0.36895, 0.43720, 
14.07068, 0.49588, 0.42561, 0.49436, 0.48975, 0.41136, 0.45482, 0.43275, 0.41990, 0.44137, 0.42515, 0.43746, 0.47051, 0.47429, 0.44929, 0.39911, 0.44811, 
14.08260, 0.43570, 0.52558, 0.49440, 0.44999, 0.51176, 0.70488, 0.46471, 0.45644, 0.40465, 0.51209, 0.40568, 0.49963, 0.37533, 0.40026, 0.46297, 0.47360, 
14.09452, 0.46777, 0.49173, 0.44168, 0.49990, 0.42099, 0.43782, 0.51404, 0.50725, 0.40250, 0.51097, 0.47049, 0.43743, 0.46656, 0.40675, 0.35594, 0.45545, 
14.10645, 0.53617, 0.55389, 0.49719, 0.43168, 0.39754, 0.44820, 0.53690, 0.52358, 0.45202, 0.45087, 0.51189, 0.41330, 0.46450, 0.41163, 0.47220, 0.47344, 
14.11837, 0.44524, 0.50436, 0.43159, 0.46196, 0.43004, 0.45517, 0.40496, 0.47014, 0.40869, 0.43658, 0.45049, 0.42535, 0.49001, 0.49689, 0.43995, 0.45009, 
14.13029, 0.51476, 0.46206, 0.51494, 0.43322, 0.46649, 0.54857, 0.39033, 0.44401, 0.42575, 0.47219, 0.41672, 0.40104, 0.45478, 0.37823, 0.36775, 0.44606, 
14.14222, 0.49450, 0.46329, 0.49184, 0.49576, 0.41118, 0.47792, 0.48244, 0.42002, 0.47501, 0.43020, 0.42428, 0.49137, 0.38984, 0.44714, 0.41541, 0.45401, 
14.15414, 0.43011, 0.48986, 0.52809, 0.46356, 0.45184, 0.58034, 0.45615, 0.46485, 0.45004, 0.44010, 0.43761, 0.51640, 0.40940, 0.43150, 0.44384, 0.46625, 
14.16607, 0.49130, 0.42661, 0.51349, 0.42390, 0.42260, 0.46907, 0.39247, 0.48008, 0.45815, 0.39743, 0.40396, 0.41985, 0.51892, 0.52447, 0.43129, 0.45157, 
14.17799, 0.51304, 0.42961, 0.46319, 0.45129, 0.47036, 0.46553, 0.49678, 0.45354, 0.38571, 0.46483, 0.42589, 0.44010, 0.42796, 0.47007, 0.45890, 0.45445, 
14.18991, 0.46196, 0.52828, 0.49992, 0.48250, 0.49642, 0.44530, 0.43122, 0.48712, 0.47461, 0.43738, 0.39846, 0.52817, 0.42523, 0.36002, 0.42056, 0.45848, 
14.20184, 0.40207, 0.54229, 0.42402, 0.47156, 0.40004, 0.44149, 0.46847, 0.47994, 0.45115, 0.46493, 0.48676, 0.46419, 0.48442, 0.40887, 0.46098, 0.45674, 
14.21376, 0.49858, 0.48527, 0.53312, 0.47400, 0.46281, 0.40871, 0.43259, 0.47114, 0.46906, 0.37646, 0.48527, 0.46162, 0.38401, 0.36432, 0.39956, 0.44710, 
14.22569, 0.48060, 0.51786, 0.49875, 0.45180, 0.43589, 0.43947, 0.48426, 0.47850, 0.42942, 0.51769, 0.45103, 0.49143, 0.40420, 0.42400, 0.43016, 0.46234, 
14.23761, 0.50211, 0.45370, 0.47232, 0.45090, 0.44921, 0.46013, 0.42620, 0.44229, 0.49774, 0.43048, 0.39615, 0.47877, 0.37320, 0.50112, 0.41613, 0.45003, 
14.24953, 0.39850, 0.49460, 0.47391, 0.45612, 0.44676, 0.55956, 0.43631, 0.44231, 0.50256, 0.42191, 0.47892, 0.39482, 0.37595, 0.40071, 0.39185, 0.44499, 
14.26146, 0.48480, 0.52612, 0.48969, 0.47848, 0.48371, 0.42640, 0.38296, 0.43606, 0.45412, 0.43144, 0.40479, 0.39976, 0.46902, 0.44986, 0.38798, 0.44701, 
14.27338, 0.45020, 0.44308, 0.45238, 0.47688, 0.41336, 0.43868, 0.41872, 0.53165, 0.42923, 0.42833, 0.43599, 0.47512, 0.40148, 0.40936, 0.40218, 0.44044, 
14.28531, 0.53204, 0.46615, 0.50199, 0.46469, 0.51725, 0.45263, 0.39468, 0.45638, 0.48282, 0.40902, 0.46402, 0.49984, 0.51156, 0.43263, 0.38074, 0.46443, 
14.29723, 0.45521, 0.40398, 0.50464, 0.47156, 0.47692, 0.47862, 0.43366, 0.39715, 0.45535, 0.41589, 0.48142, 0.47065, 0.40917, 0.36516, 0.51389, 0.44888, 
14.30915, 0.45732, 0.44166, 0.54271, 0.48572, 0.44427, 0.47588, 0.44941, 0.49586, 0.40397, 0.41759, 0.50153, 0.43557, 0.43660, 0.44155, 0.35344, 0.45221, 
14.32108, 0.46751, 0.47535, 0.53150, 0.46722, 0.41577, 0.47557, 0.51056, 0.45982, 0.46391, 0.39033, 0.40553, 0.41931, 0.46800, 0.45782, 0.46405, 0.45815, 
14.33300, 0.52432, 0.57971, 0.45245, 0.47386, 0.44886, 0.44695, 0.52126, 0.40184, 0.48609, 0.47935, 0.43020, 0.43709, 0.43467, 0.43280, 0.47105, 0.46803, 
14.34493, 0.49306, 0.50508, 0.45327, 0.47456, 0.46800, 0.50144, 0.45758, 0.39894, 0.42643, 0.41819, 0.41669, 0.38306, 0.45615, 0.46090, 0.48659, 0.45333, 
14.35685, 0.43658, 0.49880, 0.53029, 0.47515, 0.39858, 0.47770, 0.47490, 0.43198, 0.48775, 0.43941, 0.41860, 0.42941, 0.42184, 0.47095, 0.44425, 0.45575, 
14.36877, 0.45769, 0.43312, 0.43198, 0.50201, 0.48444, 0.46797, 0.51433, 0.44719, 0.41229, 0.44401, 0.41743, 0.52755, 0.39353, 0.39618, 0.48375, 0.45423, 
14.38070, 0.41810, 0.41537, 0.44645, 0.51684, 0.39554, 0.47609, 0.51202, 0.40918, 0.45066, 0.43306, 0.42704, 0.45313, 0.40918, 0.41146, 0.45091, 0.44167, 
